user_id,login_time,is_paid,current_level,login_duration,amount,payment_time,channel,device
18342,2025-04-02 09:18:53,0,21.0,16.0,0.0,,Google Ads,iOS
19808,2025-03-15 06:50:53,0,,24.0,0.0,,Organic,iOS
10500,2025-03-13 21:02:53,0,42.0,48.0,0.0,,Google Ads,Android
12124,2025-04-04 09:47:53,0,22.0,8.0,0.0,,Organic,PC
19312,2025-03-19 12:59:53,1,20.0,15.0,17.01,2025-03-19 13:03:53,Google Ads,iOS
15128,2025-03-10 16:47:53,0,20.0,39.0,0.0,,Tik Tok,Android
19123,2025-03-16 07:21:53,0,10.0,75.0,,,Facebook,iOS
10267,2025-03-16 09:26:53,1,50.0,,15.14,2025-03-16 09:30:53,Tik Tok,iOS
18109,2025-03-26 04:41:53,0,30.0,29.0,0.0,,Tik Tok,iOS
12304,2025-03-19 14:22:53,0,21.0,90.0,0.0,,Tik Tok,iOS
15128,2025-03-18 17:58:53,0,26.0,31.0,0.0,,Google Ads,iOS
16843,2025-03-19 00:43:53,0,17.0,66.0,0.0,,Organic,iOS
18447,2025-03-09 23:42:53,1,31.0,84.0,97.07,2025-03-10 00:13:53,Facebook,iOS
12926,2025-03-31 16:08:53,1,,,2.47,2025-03-31 16:10:53,Facebook,Android
11963,2025-03-15 16:42:53,0,41.0,42.0,0.0,,Google Ads,iOS
17086,2025-03-18 04:54:53,1,23.0,24.0,80.38,2025-03-18 05:15:53,Google Ads,Android
10335,2025-03-17 02:03:53,0,33.0,,0.0,,Google Ads,iOS
13314,2025-03-22 10:18:53,0,30.0,,0.0,,Facebook,iOS
19275,2025-03-15 08:30:53,0,21.0,8.0,0.0,,Facebook,iOS
14338,2025-03-14 04:54:53,0,33.0,1.0,0.0,,Organic,Android
14908,2025-03-31 13:32:53,0,29.0,,0.0,,Apple Search Ads,iOS
17093,2025-03-23 12:44:53,0,39.0,10.0,0.0,,Google Ads,Android
16329,2025-03-24 11:16:53,0,34.0,2.0,0.0,,Google Ads,Android
15090,2025-03-31 23:38:53,0,25.0,5.0,0.0,,Unity Ads,iOS
15082,2025-04-06 10:35:53,1,38.0,1.0,130.29,,Tik Tok,iOS
15234,2025-04-03 04:14:53,1,32.0,16.0,17.7,2025-04-03 04:27:53,Google Ads,Android
11147,2025-03-11 02:49:53,1,,51.0,19.64,2025-03-11 03:30:53,Google Ads,iOS
13771,2025-03-21 13:21:53,0,39.0,50.0,0.0,,Unity Ads,iOS
19393,2025-03-09 05:18:53,0,38.0,70.0,0.0,,Google Ads,Android
10106,2025-03-25 03:45:53,0,20.0,41.0,0.0,,Google Ads,iOS
16870,2025-03-09 00:24:53,0,,8.0,,,Google Ads,Android
16252,2025-04-04 22:22:53,0,31.0,36.0,0.0,,Google Ads,iOS
13279,2025-03-26 07:21:53,0,26.0,42.0,0.0,,Apple Search Ads,iOS
14751,2025-03-30 07:55:53,0,26.0,23.0,0.0,,Facebook,Android
16077,2025-03-27 18:18:53,1,22.0,49.0,8.68,2025-03-27 18:52:53,Google Ads,iOS
12213,2025-03-13 15:38:53,0,31.0,2.0,0.0,,Unity Ads,Android
18757,2025-03-11 12:19:53,0,32.0,27.0,0.0,,Facebook,Android
17436,2025-03-16 09:59:53,0,15.0,19.0,0.0,,Facebook,Android
18235,2025-03-24 19:14:53,0,,,0.0,,Apple Search Ads,Android
15198,2025-03-25 13:57:53,0,24.0,4.0,0.0,,Facebook,iOS
16261,2025-03-10 03:04:53,0,32.0,,0.0,,Tik Tok,iOS
16039,2025-03-31 11:51:53,0,35.0,24.0,0.0,,Organic,iOS
13937,2025-03-17 18:01:53,0,37.0,88.0,0.0,,Organic,Android
18708,2025-03-10 22:56:53,0,26.0,2.0,0.0,,Google Ads,iOS
18629,2025-03-30 23:20:53,0,35.0,40.0,0.0,,Unity Ads,iOS
16501,2025-03-22 01:10:53,0,14.0,6.0,0.0,,Organic,Android
14516,2025-03-26 05:49:53,0,43.0,3.0,0.0,,Facebook,iOS
18023,2025-03-31 18:02:53,0,23.0,,0.0,,Google Ads,iOS
18846,2025-03-27 02:07:53,0,,26.0,0.0,,Facebook,Android
13101,2025-04-03 23:05:53,0,23.0,52.0,0.0,,Organic,iOS
18439,2025-03-23 00:37:53,0,44.0,30.0,0.0,,Facebook,Android
16727,2025-03-29 09:27:53,0,36.0,20.0,0.0,,Google Ads,iOS
10119,2025-03-15 15:28:53,0,47.0,10.0,0.0,,Apple Search Ads,PC
15826,2025-03-28 02:35:53,0,,10.0,0.0,,Organic,iOS
12522,2025-03-13 19:08:53,0,43.0,44.0,0.0,,Organic,Android
18827,2025-03-25 18:48:53,0,26.0,,0.0,,Google Ads,iOS
13039,2025-04-05 23:03:53,0,,4.0,0.0,,Google Ads,Android
15331,2025-03-30 21:09:53,0,,38.0,0.0,,Facebook,iOS
17420,2025-03-22 18:57:53,0,30.0,,,,Google Ads,Android
17791,2025-03-29 13:32:53,0,35.0,3.0,0.0,,Apple Search Ads,iOS
16967,2025-04-03 05:09:53,0,38.0,28.0,0.0,,Facebook,Android
13061,2025-03-13 04:06:53,0,34.0,8.0,0.0,,Google Ads,iOS
12287,2025-03-19 00:15:53,0,29.0,1.0,0.0,,Google Ads,Android
10647,2025-03-17 21:50:53,0,29.0,,0.0,,Tik Tok,Android
11732,2025-03-22 08:32:53,0,34.0,21.0,0.0,,Organic,iOS
12165,2025-03-26 20:49:53,0,15.0,1.0,0.0,,Facebook,iOS
12067,2025-03-13 09:16:53,0,22.0,67.0,0.0,,Organic,Android
15183,2025-03-13 19:30:53,0,,23.0,0.0,,Apple Search Ads,Android
15323,2025-04-02 06:37:53,0,25.0,40.0,0.0,,Google Ads,Android
17644,2025-04-02 08:11:53,0,36.0,16.0,0.0,,Apple Search Ads,iOS
15284,2025-03-14 08:03:53,0,26.0,6.0,0.0,,Tik Tok,Android
16060,2025-04-05 16:47:53,0,27.0,18.0,0.0,,Google Ads,iOS
17770,2025-03-20 03:17:53,0,8.0,10.0,0.0,,Google Ads,Android
14672,2025-03-11 21:35:53,0,36.0,10.0,0.0,,Google Ads,Android
16631,2025-03-21 13:30:53,0,24.0,,0.0,,Facebook,iOS
17377,2025-04-05 11:33:53,0,9.0,2.0,0.0,,Google Ads,iOS
18575,2025-04-01 11:18:53,0,15.0,15.0,0.0,,Facebook,Android
17261,2025-04-02 13:10:53,0,31.0,,,,Google Ads,iOS
16951,2025-03-24 10:43:53,0,,37.0,0.0,,Google Ads,iOS
17727,2025-03-09 00:04:53,0,21.0,30.0,0.0,,Google Ads,iOS
17500,2025-04-03 16:23:53,0,,65.0,0.0,,Facebook,Android
10315,2025-03-16 20:21:53,0,1.0,146.0,,,Facebook,iOS
11509,2025-03-16 06:10:53,0,13.0,83.0,0.0,,Google Ads,iOS
19049,2025-03-08 00:41:53,0,36.0,43.0,0.0,,Organic,iOS
18720,2025-04-04 01:31:53,0,35.0,34.0,0.0,,Google Ads,iOS
11087,2025-04-04 18:17:53,1,35.0,1.0,3.93,,Facebook,iOS
14049,2025-03-11 20:37:53,1,36.0,22.0,22.2,2025-03-11 20:54:53,Facebook,iOS
18174,2025-03-23 16:39:53,1,34.0,32.0,4.88,2025-03-23 16:49:53,Tik Tok,iOS
14957,2025-03-09 01:52:53,0,44.0,15.0,0.0,,Facebook,iOS
16328,2025-03-27 13:00:53,1,36.0,14.0,21.6,2025-03-27 13:08:53,Apple Search Ads,iOS
19412,2025-03-13 12:48:53,0,30.0,23.0,0.0,,Unity Ads,iOS
16033,2025-03-13 17:41:53,0,45.0,71.0,0.0,,Google Ads,iOS
11660,2025-04-02 06:01:53,0,35.0,9.0,0.0,,Google Ads,Android
11360,2025-04-03 15:55:53,0,35.0,15.0,0.0,,Apple Search Ads,iOS
10245,2025-03-24 20:58:53,0,,31.0,0.0,,Organic,Android
17938,2025-03-13 18:59:53,0,30.0,,0.0,,Organic,iOS
11758,2025-04-01 19:44:53,0,18.0,54.0,0.0,,Google Ads,iOS
14903,2025-03-07 22:28:53,0,14.0,32.0,0.0,,Google Ads,iOS
19731,2025-03-25 12:37:53,1,12.0,13.0,14.36,2025-03-25 12:42:53,Organic,iOS
14540,2025-04-03 20:49:53,0,27.0,38.0,0.0,,Facebook,Android
15053,2025-04-05 13:10:53,0,43.0,,0.0,,Facebook,iOS
14712,2025-03-09 23:07:53,0,34.0,44.0,0.0,,Organic,iOS
11593,2025-03-16 09:52:53,0,38.0,2.0,0.0,,Unity Ads,iOS
14716,2025-03-19 06:37:53,1,21.0,16.0,72.79,2025-03-19 06:41:53,Organic,iOS
12534,2025-04-02 04:58:53,1,33.0,9.0,70.44,2025-04-02 05:04:53,Tik Tok,iOS
18764,2025-04-04 12:13:53,0,50.0,50.0,0.0,,Facebook,Android
13662,2025-03-09 01:02:53,0,37.0,41.0,0.0,,Tik Tok,Android
16001,2025-03-28 19:06:53,1,26.0,55.0,25.99,2025-03-28 19:57:53,Organic,iOS
10014,2025-03-11 10:07:53,1,13.0,,,2025-03-11 10:30:53,Facebook,Android
17032,2025-04-05 09:58:53,0,16.0,47.0,0.0,,Facebook,PC
13145,2025-03-15 18:46:53,0,36.0,17.0,0.0,,Google Ads,iOS
15795,2025-03-18 04:57:53,0,32.0,34.0,,,Google Ads,iOS
12678,2025-03-13 18:20:53,0,47.0,1.0,0.0,,Facebook,Android
14575,2025-03-11 22:38:53,1,30.0,63.0,11.63,2025-03-11 23:17:53,Unity Ads,iOS
13723,2025-03-14 13:03:53,0,15.0,,0.0,,Tik Tok,Android
18575,2025-03-22 06:37:53,0,27.0,60.0,0.0,,Google Ads,iOS
13529,2025-03-20 10:35:53,0,30.0,44.0,0.0,,Unity Ads,Android
16789,2025-03-08 20:06:53,0,,10.0,0.0,,Facebook,Android
15764,2025-03-27 05:09:53,0,29.0,9.0,0.0,,Google Ads,Android
14712,2025-03-28 10:22:53,0,33.0,48.0,0.0,,Tik Tok,Android
16496,2025-03-13 16:24:53,0,,6.0,0.0,,Tik Tok,Android
18933,2025-03-22 08:02:53,0,23.0,3.0,0.0,,Apple Search Ads,PC
18178,2025-03-13 04:22:53,0,,1.0,0.0,,Organic,Android
16870,2025-04-04 14:19:53,1,46.0,10.0,12.11,2025-04-04 14:28:53,Google Ads,Android
16001,2025-03-24 19:41:53,0,,3.0,0.0,,Google Ads,iOS
12926,2025-03-12 11:00:53,0,,48.0,0.0,,Unity Ads,PC
19054,2025-03-10 12:34:53,0,37.0,19.0,0.0,,Google Ads,iOS
11608,2025-03-16 15:03:53,0,50.0,8.0,0.0,,Facebook,iOS
11732,2025-04-03 14:50:53,0,,27.0,0.0,,Apple Search Ads,Android
19547,2025-03-18 00:56:53,0,31.0,2.0,0.0,,Apple Search Ads,iOS
13251,2025-04-01 15:22:53,1,22.0,38.0,16.37,2025-04-01 15:42:53,Facebook,iOS
15467,2025-04-06 02:38:53,0,40.0,20.0,0.0,,Facebook,Android
17471,2025-03-21 20:45:53,0,26.0,1.0,0.0,,Facebook,Android
15323,2025-03-27 15:06:53,0,45.0,11.0,0.0,,Facebook,iOS
18897,2025-03-18 02:47:53,0,33.0,41.0,0.0,,Apple Search Ads,Android
12239,2025-03-10 04:57:53,0,32.0,6.0,0.0,,Google Ads,iOS
11149,2025-03-11 07:41:53,0,,98.0,0.0,,Apple Search Ads,iOS
12251,2025-03-18 06:29:53,0,22.0,68.0,0.0,,Google Ads,iOS
18069,2025-03-14 04:32:53,1,23.0,45.0,2.69,2025-03-14 05:07:53,Google Ads,iOS
15323,2025-03-30 00:24:53,0,29.0,2.0,0.0,,Google Ads,iOS
10039,2025-03-24 13:05:53,0,41.0,13.0,0.0,,Google Ads,iOS
14819,2025-04-02 04:58:53,0,38.0,10.0,0.0,,Apple Search Ads,iOS
11758,2025-03-22 19:43:53,0,25.0,,0.0,,Facebook,Android
11498,2025-04-06 02:22:53,0,9.0,236.0,0.0,,Google Ads,Android
11347,2025-03-18 19:03:53,0,22.0,4.0,0.0,,Google Ads,iOS
11254,2025-03-25 02:09:53,0,31.0,11.0,0.0,,Apple Search Ads,Android
11224,2025-03-15 01:30:53,0,32.0,63.0,0.0,,Facebook,iOS
10101,2025-03-12 10:33:53,0,48.0,4.0,0.0,,Google Ads,Android
15833,2025-03-17 06:27:53,0,44.0,19.0,0.0,,Facebook,iOS
12252,2025-03-18 05:36:53,1,,,42.65,2025-03-18 06:46:53,Facebook,Android
12184,2025-03-25 03:16:53,1,23.0,8.0,14.26,2025-03-25 03:22:53,Facebook,PC
15802,2025-03-09 18:26:53,0,,36.0,0.0,,Google Ads,iOS
16685,2025-04-02 06:23:53,0,35.0,2.0,0.0,,Google Ads,Android
12492,2025-04-02 14:56:53,1,43.0,27.0,,2025-04-02 15:01:53,Organic,Android
11107,2025-03-26 17:56:53,1,20.0,,15.15,2025-03-26 17:58:53,Unity Ads,iOS
15503,2025-03-22 03:14:53,0,38.0,36.0,0.0,,Google Ads,iOS
11217,2025-03-26 04:51:53,0,35.0,17.0,0.0,,Organic,iOS
14613,2025-04-01 06:36:53,0,24.0,10.0,,,Google Ads,iOS
18361,2025-03-08 03:10:53,0,43.0,23.0,0.0,,Google Ads,Android
16266,2025-03-13 03:30:53,1,11.0,4.0,103.33,2025-03-13 03:33:53,Facebook,Android
14903,2025-03-17 20:01:53,0,50.0,50.0,0.0,,Apple Search Ads,iOS
10290,2025-03-25 08:34:53,0,43.0,41.0,,,Facebook,PC
15589,2025-03-14 06:35:53,0,28.0,23.0,0.0,,Tik Tok,iOS
12484,2025-03-24 06:54:53,0,25.0,13.0,0.0,,Organic,Android
18699,2025-03-29 06:18:53,0,29.0,74.0,0.0,,Google Ads,PC
16918,2025-03-29 15:51:53,0,22.0,,0.0,,Organic,Android
10047,2025-03-25 19:33:53,0,27.0,,0.0,,Google Ads,iOS
11617,2025-03-29 16:41:53,0,38.0,49.0,0.0,,Apple Search Ads,Android
15938,2025-04-04 18:21:53,0,22.0,30.0,0.0,,Google Ads,Android
16550,2025-03-15 22:44:53,0,,4.0,0.0,,Google Ads,iOS
11862,2025-03-08 05:59:53,1,,3.0,43.52,2025-03-08 06:01:53,Organic,iOS
16997,2025-04-05 07:53:53,0,40.0,83.0,0.0,,Organic,Android
15094,2025-03-28 06:49:53,0,43.0,10.0,0.0,,Facebook,Android
14957,2025-03-18 16:00:53,0,,32.0,0.0,,Google Ads,iOS
15606,2025-03-16 18:22:53,1,8.0,1.0,25.98,,Google Ads,Android
15359,2025-03-27 04:00:53,1,31.0,24.0,2.09,2025-03-27 04:05:53,Tik Tok,iOS
10447,2025-03-19 08:16:53,0,32.0,7.0,0.0,,Facebook,Android
12233,2025-03-14 20:01:53,0,,,0.0,,Facebook,Android
14414,2025-03-21 14:31:53,1,46.0,,34.78,2025-03-21 14:45:53,Apple Search Ads,Android
19134,2025-03-14 05:28:53,0,26.0,49.0,0.0,,Google Ads,PC
16754,2025-04-01 17:13:53,0,36.0,37.0,0.0,,Organic,Android
15183,2025-03-26 00:08:53,0,22.0,1.0,0.0,,Google Ads,Android
17146,2025-03-31 19:03:53,0,15.0,10.0,0.0,,Google Ads,Android
17471,2025-03-22 02:32:53,0,41.0,13.0,0.0,,Organic,Android
15094,2025-03-17 11:14:53,0,20.0,,0.0,,Google Ads,Android
10303,2025-03-18 11:58:53,0,37.0,42.0,0.0,,Apple Search Ads,Android
16634,2025-04-06 12:36:53,1,21.0,29.0,18.71,2025-04-06 12:55:53,Facebook,iOS
17548,2025-03-17 22:34:53,0,27.0,46.0,0.0,,Google Ads,Android
12908,2025-03-16 06:40:53,0,,,,,Tik Tok,Android
10031,2025-03-27 01:49:53,0,29.0,23.0,0.0,,Organic,iOS
18214,2025-04-06 08:16:53,0,23.0,1.0,0.0,,Facebook,Android
18093,2025-03-12 18:43:53,1,37.0,16.0,1.46,2025-03-12 18:46:53,Facebook,Android
14949,2025-04-01 14:50:53,0,39.0,,,,Google Ads,iOS
15019,2025-03-26 23:24:53,1,42.0,28.0,,2025-03-26 23:37:53,Google Ads,Android
15833,2025-03-25 08:20:53,1,25.0,14.0,15.74,2025-03-25 08:30:53,Google Ads,Android
14102,2025-04-01 00:54:53,1,18.0,8.0,4.05,2025-04-01 00:55:53,Google Ads,iOS
16428,2025-03-22 23:06:53,0,,8.0,0.0,,Google Ads,Android
10683,2025-03-28 19:06:53,0,33.0,4.0,0.0,,Facebook,iOS
17262,2025-03-31 22:21:53,0,33.0,36.0,0.0,,Google Ads,iOS
18501,2025-03-13 23:35:53,0,45.0,29.0,0.0,,Google Ads,Android
16650,2025-03-21 01:55:53,0,31.0,25.0,0.0,,Organic,Android
10119,2025-03-12 11:47:53,0,50.0,22.0,0.0,,Google Ads,Android
18361,2025-03-09 05:42:53,0,38.0,13.0,,,Google Ads,Android
10321,2025-03-16 17:52:53,0,39.0,43.0,0.0,,Organic,iOS
10291,2025-03-09 21:19:53,0,30.0,76.0,0.0,,Unity Ads,Android
17894,2025-03-13 08:21:53,0,,,0.0,,Google Ads,Android
16077,2025-04-03 21:21:53,1,23.0,15.0,79.94,2025-04-03 21:26:53,Apple Search Ads,iOS
14768,2025-03-21 23:03:53,0,,5.0,0.0,,Facebook,Android
13305,2025-03-29 07:09:53,1,,33.0,59.95,2025-03-29 07:30:53,Google Ads,Android
13400,2025-03-20 22:30:53,1,28.0,24.0,51.14,2025-03-20 22:44:53,Google Ads,iOS
11188,2025-03-28 12:12:53,0,26.0,132.0,0.0,,Organic,iOS
15998,2025-03-23 22:01:53,0,19.0,26.0,0.0,,Tik Tok,Android
12029,2025-03-17 00:29:53,0,35.0,10.0,0.0,,Google Ads,Android
10318,2025-03-24 09:46:53,0,19.0,24.0,,,Google Ads,Android
15786,2025-03-29 02:06:53,0,33.0,125.0,0.0,,Facebook,iOS
17204,2025-03-11 02:56:53,0,32.0,38.0,0.0,,Unity Ads,Android
19731,2025-03-12 22:03:53,0,28.0,4.0,0.0,,Organic,iOS
18944,2025-03-14 08:56:53,0,42.0,,,,Facebook,iOS
12020,2025-03-29 12:57:53,1,,10.0,,2025-03-29 12:58:53,Google Ads,iOS
14900,2025-04-06 10:37:53,0,8.0,58.0,0.0,,Google Ads,iOS
15605,2025-03-21 23:01:53,0,15.0,28.0,0.0,,Google Ads,Android
10971,2025-03-24 08:55:53,0,35.0,49.0,0.0,,Unity Ads,iOS
15094,2025-03-09 16:00:53,0,46.0,5.0,0.0,,Unity Ads,Android
11833,2025-03-25 18:26:53,0,16.0,71.0,0.0,,Google Ads,Android
17896,2025-03-19 04:27:53,0,34.0,1.0,0.0,,Google Ads,Android
12392,2025-03-23 08:56:53,0,12.0,14.0,0.0,,Google Ads,PC
19102,2025-03-11 14:23:53,0,,1.0,0.0,,Google Ads,iOS
13412,2025-03-16 10:01:53,0,50.0,6.0,0.0,,Tik Tok,iOS
10971,2025-03-31 19:16:53,1,33.0,98.0,5.66,2025-03-31 20:15:53,Tik Tok,Android
10135,2025-03-10 18:30:53,0,,2.0,0.0,,Organic,PC
10735,2025-03-23 14:57:53,0,27.0,4.0,0.0,,Unity Ads,iOS
16363,2025-03-22 08:00:53,0,22.0,77.0,0.0,,Organic,Android
10360,2025-03-24 17:00:53,0,25.0,37.0,0.0,,Google Ads,iOS
18629,2025-04-05 23:18:53,0,26.0,15.0,0.0,,Apple Search Ads,Android
18481,2025-03-12 09:44:53,0,32.0,2.0,0.0,,Facebook,iOS
15250,2025-03-25 13:36:53,0,34.0,46.0,0.0,,Facebook,PC
11373,2025-04-01 17:03:53,1,23.0,20.0,,2025-04-01 17:04:53,Apple Search Ads,Android
14216,2025-03-29 11:20:53,0,,11.0,0.0,,Facebook,Android
15440,2025-04-04 14:58:53,0,34.0,13.0,0.0,,Google Ads,iOS
12678,2025-03-24 15:00:53,0,23.0,21.0,0.0,,Tik Tok,Android
13194,2025-04-01 22:59:53,0,23.0,,0.0,,Google Ads,Android
11623,2025-03-18 17:22:53,0,31.0,51.0,0.0,,Organic,Android
12973,2025-03-31 18:26:53,0,30.0,44.0,,,Apple Search Ads,Android
12149,2025-03-20 10:13:53,0,25.0,43.0,0.0,,Google Ads,Android
15559,2025-03-31 08:01:53,0,40.0,39.0,0.0,,Google Ads,iOS
17388,2025-03-26 21:50:53,0,34.0,42.0,,,Google Ads,Android
19574,2025-03-19 15:28:53,0,50.0,33.0,0.0,,Tik Tok,Android
19993,2025-03-25 00:45:53,1,27.0,,6.67,2025-03-25 01:20:53,Organic,Android
19393,2025-03-10 11:11:53,0,37.0,24.0,0.0,,Google Ads,Android
19965,2025-03-17 05:49:53,0,44.0,22.0,0.0,,Tik Tok,Android
17938,2025-03-09 11:06:53,0,,36.0,0.0,,Google Ads,Android
17636,2025-03-20 13:24:53,0,26.0,5.0,0.0,,Organic,Android
19275,2025-03-16 16:37:53,0,42.0,45.0,0.0,,Facebook,Android
17742,2025-03-08 10:09:53,0,36.0,82.0,0.0,,Google Ads,iOS
14734,2025-03-29 07:23:53,0,,10.0,0.0,,Apple Search Ads,Android
10101,2025-03-29 19:38:53,0,16.0,28.0,0.0,,Google Ads,iOS
14771,2025-03-21 11:29:53,0,17.0,1.0,0.0,,Facebook,iOS
16085,2025-03-18 02:51:53,0,25.0,43.0,0.0,,Google Ads,iOS
13015,2025-04-01 09:46:53,0,21.0,24.0,0.0,,Apple Search Ads,iOS
13529,2025-03-09 22:22:53,0,22.0,33.0,,,Google Ads,Android
11383,2025-04-06 10:27:53,0,,4.0,0.0,,Google Ads,Android
16687,2025-04-03 20:13:53,1,16.0,49.0,24.62,2025-04-03 20:52:53,Facebook,Android
19919,2025-03-31 10:42:53,0,21.0,8.0,0.0,,Google Ads,iOS
17850,2025-03-09 03:45:53,0,31.0,34.0,0.0,,Google Ads,Android
19275,2025-04-04 16:59:53,0,,26.0,0.0,,Facebook,iOS
16939,2025-03-11 20:19:53,0,30.0,31.0,0.0,,Unity Ads,iOS
13999,2025-03-27 21:44:53,0,30.0,1.0,0.0,,Apple Search Ads,Android
12025,2025-03-23 05:56:53,0,12.0,40.0,0.0,,Google Ads,Android
13400,2025-04-03 09:36:53,0,40.0,47.0,0.0,,Facebook,iOS
18341,2025-03-27 11:24:53,0,37.0,19.0,0.0,,Apple Search Ads,Android
19202,2025-03-15 10:39:53,1,30.0,15.0,33.5,2025-03-15 10:50:53,Google Ads,iOS
17500,2025-03-26 02:47:53,1,24.0,12.0,,2025-03-26 02:57:53,Google Ads,iOS
14003,2025-03-15 04:28:53,0,43.0,78.0,,,Tik Tok,iOS
13646,2025-03-09 23:41:53,0,19.0,42.0,0.0,,Google Ads,iOS
14879,2025-04-02 12:01:53,0,39.0,,0.0,,Facebook,iOS
19420,2025-03-16 23:04:53,0,21.0,77.0,0.0,,Google Ads,Android
15050,2025-04-04 05:53:53,1,43.0,12.0,14.57,2025-04-04 06:02:53,Google Ads,Android
17930,2025-03-23 06:26:53,0,34.0,,0.0,,Facebook,Android
12412,2025-03-17 22:53:53,0,38.0,34.0,0.0,,Facebook,Android
18000,2025-03-28 20:30:53,0,32.0,167.0,0.0,,Organic,Android
17110,2025-03-19 15:27:53,0,34.0,16.0,0.0,,Tik Tok,Android
11568,2025-03-27 22:16:53,0,30.0,15.0,0.0,,Google Ads,Android
11794,2025-03-19 10:50:53,0,19.0,,0.0,,Google Ads,Android
18137,2025-04-02 06:12:53,0,,3.0,0.0,,Unity Ads,Android
16252,2025-03-17 13:55:53,1,27.0,21.0,18.05,2025-03-17 13:57:53,Facebook,iOS
12316,2025-03-30 17:20:53,0,30.0,,0.0,,Unity Ads,iOS
14768,2025-03-13 05:25:53,0,14.0,2.0,0.0,,Google Ads,iOS
12420,2025-03-31 16:27:53,0,28.0,100.0,0.0,,Google Ads,Android
18447,2025-03-15 20:41:53,0,33.0,90.0,0.0,,Organic,Android
11413,2025-03-17 05:35:53,0,47.0,11.0,0.0,,Google Ads,Android
10029,2025-03-20 07:48:53,1,29.0,,3.87,2025-03-20 07:53:53,Facebook,iOS
10029,2025-03-31 14:35:53,0,,61.0,0.0,,Facebook,Android
18276,2025-03-29 08:43:53,1,,18.0,1.95,2025-03-29 08:58:53,Google Ads,Android
14081,2025-03-24 08:01:53,0,23.0,7.0,,,Google Ads,iOS
16967,2025-03-30 20:46:53,0,47.0,4.0,0.0,,Facebook,iOS
16005,2025-03-11 07:03:53,0,19.0,4.0,,,Google Ads,Android
11691,2025-04-02 00:54:53,0,25.0,47.0,0.0,,Google Ads,iOS
10742,2025-03-28 20:51:53,0,44.0,14.0,0.0,,Facebook,iOS
12189,2025-03-29 08:01:53,0,41.0,35.0,0.0,,Google Ads,iOS
11208,2025-03-10 19:53:53,0,50.0,23.0,0.0,,Facebook,PC
14890,2025-03-28 02:28:53,0,40.0,,0.0,,Google Ads,iOS
18847,2025-03-14 08:31:53,0,32.0,3.0,,,Google Ads,iOS
15481,2025-03-29 19:52:53,0,36.0,12.0,0.0,,Google Ads,Android
15234,2025-03-23 08:40:53,0,,55.0,,,Google Ads,iOS
12020,2025-04-05 01:10:53,1,28.0,50.0,5.93,2025-04-05 01:43:53,Apple Search Ads,Android
13973,2025-03-20 06:56:53,0,20.0,1.0,0.0,,Tik Tok,Android
18819,2025-04-06 01:06:53,0,,4.0,0.0,,Facebook,Android
15234,2025-03-24 02:57:53,0,15.0,42.0,0.0,,Apple Search Ads,iOS
11730,2025-03-18 19:14:53,0,27.0,12.0,0.0,,Google Ads,Android
13992,2025-03-08 00:05:53,0,19.0,30.0,0.0,,Facebook,iOS
14313,2025-03-11 01:34:53,1,40.0,24.0,118.23,2025-03-11 01:53:53,Google Ads,iOS
19115,2025-03-15 07:32:53,0,31.0,31.0,0.0,,Unity Ads,iOS
10335,2025-03-14 15:38:53,1,29.0,1.0,0.8,,Google Ads,iOS
10318,2025-04-03 21:36:53,0,18.0,80.0,0.0,,Facebook,Android
15266,2025-03-08 05:03:53,0,44.0,1.0,,,Google Ads,iOS
14049,2025-03-08 12:40:53,1,20.0,1.0,9.66,,Google Ads,iOS
13662,2025-03-16 10:48:53,0,25.0,,0.0,,Organic,iOS
15128,2025-03-21 06:38:53,0,29.0,151.0,,,Google Ads,Android
18517,2025-03-09 10:27:53,1,,2.0,1.53,2025-03-09 10:28:53,Google Ads,iOS
18142,2025-03-09 07:26:53,0,27.0,,0.0,,Tik Tok,iOS
14993,2025-03-18 20:32:53,0,44.0,5.0,0.0,,Google Ads,Android
19753,2025-03-20 11:54:53,0,30.0,3.0,0.0,,Apple Search Ads,Android
17931,2025-04-01 13:44:53,0,46.0,45.0,,,Unity Ads,Android
14949,2025-03-12 17:17:53,0,,56.0,0.0,,Apple Search Ads,Android
13519,2025-04-02 00:07:53,1,35.0,,21.96,2025-04-02 00:30:53,Google Ads,iOS
15550,2025-04-01 03:42:53,0,22.0,8.0,0.0,,Google Ads,Android
16834,2025-04-01 15:33:53,0,28.0,63.0,0.0,,Google Ads,iOS
13015,2025-03-09 16:30:53,0,16.0,,0.0,,Organic,Android
15527,2025-04-01 21:58:53,0,,12.0,0.0,,Google Ads,Android
11056,2025-03-17 13:59:53,0,43.0,18.0,,,Google Ads,Android
10333,2025-03-08 15:20:53,1,42.0,2.0,,2025-03-08 15:21:53,Facebook,iOS
14513,2025-03-25 12:08:53,0,39.0,26.0,0.0,,Facebook,Android
14819,2025-03-14 00:56:53,0,50.0,24.0,0.0,,Facebook,Android
12392,2025-04-02 14:19:53,0,32.0,145.0,,,Facebook,Android
17535,2025-03-09 16:45:53,0,46.0,29.0,0.0,,Facebook,Android
16631,2025-03-09 17:04:53,0,29.0,15.0,0.0,,Google Ads,Android
12523,2025-03-31 16:32:53,0,36.0,46.0,0.0,,Unity Ads,iOS
18146,2025-03-27 03:34:53,0,38.0,12.0,0.0,,Apple Search Ads,Android
